,MMM-YY,Driver_ID,Age,Gender,City,Education_Level,Income,Dateofjoining,LastWorkingDate,Joining Designation,Grade,Total Business Value,Quarterly Rating
3050,09/01/20,450,30,0,C20,2,70415,20/08/15,,1,3,974030,3
3051,10/01/20,450,30,0,C20,2,70415,20/08/15,,1,3,607590,4
3052,11/01/20,450,30,0,C20,2,70415,20/08/15,,1,3,1240340,4
3053,12/01/20,450,30,0,C20,2,70415,20/08/15,,1,3,1795400,4
3054,01/01/19,451,41,1,C16,2,123390,11/05/13,,1,5,0,1
3055,02/01/19,451,41,1,C16,2,123390,11/05/13,,1,5,0,1
3056,03/01/19,451,41,1,C16,2,123390,11/05/13,,1,5,0,1
3057,04/01/19,451,41,1,C16,2,123390,11/05/13,,1,5,0,1
3058,05/01/19,451,41,1,C16,2,123390,11/05/13,,1,5,0,1
3059,06/01/19,451,41,1,C16,2,123390,11/05/13,,1,5,0,1
3060,07/01/19,451,41,1,C16,2,123390,11/05/13,,1,5,0,1
3061,08/01/19,451,41,1,C16,2,123390,11/05/13,08/02/19,1,5,0,1
3062,01/01/19,452,45,0,C19,0,104473,14/10/13,,2,4,223450,1
3063,02/01/19,452,45,0,C19,0,104473,14/10/13,,2,4,186550,1
3064,03/01/19,452,45,0,C19,0,104473,14/10/13,,2,4,766750,1
3065,04/01/19,452,46,0,C19,0,104473,14/10/13,,2,4,500000,2
3066,05/01/19,452,46,0,C19,0,104473,14/10/13,,2,4,108710,2
3067,06/01/19,452,46,0,C19,0,104473,14/10/13,,2,4,350000,2
3068,07/01/19,452,46,0,C19,0,104473,14/10/13,,2,4,301750,2
3069,08/01/19,452,46,0,C19,0,104473,14/10/13,,2,4,326720,2
3070,09/01/19,452,46,0,C19,0,104473,14/10/13,,2,4,600000,2
3071,10/01/19,452,46,0,C19,0,104473,14/10/13,10/03/19,2,4,0,1
3072,07/01/19,453,36,0,C12,2,123361,15/07/19,,4,4,0,3
3073,08/01/19,453,36,0,C12,2,123361,15/07/19,,4,4,101820,3
3074,09/01/19,453,36,0,C12,2,123361,15/07/19,,4,4,2604270,3
3075,10/01/19,453,36,0,C12,2,123361,15/07/19,,4,4,247380,2
3076,11/01/19,453,36,0,C12,2,123361,15/07/19,,4,4,355200,2
3077,12/01/19,453,36,0,C12,2,123361,15/07/19,,4,4,1178580,2
3078,01/01/20,453,37,0,C12,2,123361,15/07/19,,4,4,2515100,2
3079,02/01/20,453,37,0,C12,2,123361,15/07/19,,4,4,1183430,2
3080,03/01/20,453,37,0,C12,2,123361,15/07/19,,4,4,1491420,2
3081,04/01/20,453,37,0,C12,2,123361,15/07/19,,4,4,749550,3
3082,05/01/20,453,37,0,C12,2,123361,15/07/19,,4,4,2123600,3
3083,06/01/20,453,37,0,C12,2,123361,15/07/19,,4,4,2807770,3
3084,07/01/20,453,37,0,C12,2,123361,15/07/19,,4,4,501440,2
3085,08/01/20,453,37,0,C12,2,123361,15/07/19,,4,4,860060,2
3086,09/01/20,453,37,0,C12,2,123361,15/07/19,,4,4,2415460,2
3087,10/01/20,453,37,0,C12,2,123361,15/07/19,,4,4,2207560,2
3088,11/01/20,453,37,0,C12,2,123361,15/07/19,,4,4,260880,2
3089,12/01/20,453,37,0,C12,2,123361,15/07/19,,4,4,2392050,2
3090,08/01/19,454,30,1,C17,2,45357,17/08/19,,1,1,0,1
3091,09/01/19,454,30,1,C17,2,45357,17/08/19,,1,1,0,1
3092,10/01/19,454,30,1,C17,2,45357,17/08/19,27/10/19,1,1,0,1
3093,07/01/20,456,34,1,C26,1,45193,07/07/20,,2,2,0,1
3094,08/01/20,456,35,1,C26,1,45193,07/07/20,29/07/20,2,2,0,1
3095,11/01/20,457,22,1,C5,1,54992,20/11/20,,2,2,0,2
3096,12/01/20,457,23,1,C5,1,54992,20/11/20,,2,2,700000,2
3097,08/01/20,458,31,1,C19,0,16749,31/07/20,,3,3,0,1
3098,09/01/20,458,31,1,C19,0,16749,31/07/20,,3,3,0,1
3099,10/01/20,458,,1,C19,0,16749,31/07/20,,3,3,0,1
3100,11/01/20,458,31,1,C19,0,16749,31/07/20,,3,3,0,1
3101,12/01/20,458,31,1,C19,0,16749,31/07/20,,3,3,400280,1
3102,11/01/20,459,29,0,C12,2,67194,30/10/20,,3,3,0,1
3103,12/01/20,459,29,0,C12,2,67194,30/10/20,,3,3,442730,1
3104,12/01/19,460,29,1,C15,0,37575,12/05/19,,2,2,0,1
3105,01/01/20,460,29,1,C15,0,37575,12/05/19,,2,2,300000,2
3106,02/01/20,460,29,1,C15,0,37575,12/05/19,,2,2,521780,2
3107,03/01/20,460,29,1,C15,0,37575,12/05/19,,2,2,1033030,2
3108,04/01/20,460,29,1,C15,0,37575,12/05/19,,2,2,104320,2
3109,05/01/20,460,29,1,C15,0,37575,12/05/19,,2,2,104960,2
3110,06/01/20,460,29,1,C15,0,37575,12/05/19,,2,2,721600,2
3111,07/01/20,460,29,1,C15,0,37575,12/05/19,,2,2,629780,2
3112,08/01/20,460,29,1,C15,0,37575,12/05/19,29/07/20,2,2,0,2
3113,04/01/20,461,31,1,C8,0,53577,25/04/20,,2,2,0,1
3114,05/01/20,461,31,1,C8,0,53577,25/04/20,,2,2,0,1
3115,06/01/20,461,31,1,C8,0,53577,25/04/20,,2,2,0,1
3116,07/01/20,461,31,1,C8,0,53577,25/04/20,,2,2,600000,2
3117,08/01/20,461,32,1,C8,0,53577,25/04/20,,2,2,0,2
3118,09/01/20,461,32,1,C8,0,53577,25/04/20,,2,2,329430,2
3119,10/01/20,461,32,1,C8,0,53577,25/04/20,27/10/20,2,2,196940,2
3120,10/01/20,462,35,0,C16,2,46139,10/02/20,,3,3,0,1
3121,11/01/20,462,35,0,C16,2,46139,10/02/20,,3,3,0,1
3122,12/01/20,462,35,0,C16,2,46139,10/02/20,,3,3,359320,1
3123,01/01/19,463,39,0,C24,1,47419,12/10/18,,1,1,117860,1
3124,02/01/19,463,39,0,C24,1,47419,12/10/18,02/04/19,1,1,0,1
3125,07/01/19,464,33,0,C27,2,86072,16/07/19,,3,3,0,1
3126,08/01/19,464,33,0,C27,2,86072,16/07/19,,3,3,0,1
3127,09/01/19,464,33,0,C27,2,86072,16/07/19,,3,3,0,1
3128,10/01/19,464,33,0,C27,2,86072,16/07/19,,3,3,156350,2
3129,11/01/19,464,33,0,C27,2,86072,16/07/19,,3,3,0,2
3130,12/01/19,464,33,0,C27,2,86072,16/07/19,,3,3,750000,2
3131,01/01/20,464,33,0,C27,2,86072,16/07/19,,3,3,551000,1
3132,02/01/20,464,34,0,C27,2,86072,16/07/19,,3,3,0,1
3133,03/01/20,464,34,0,C27,2,86072,16/07/19,,3,3,0,1
3134,04/01/20,464,34,0,C27,2,86072,16/07/19,04/07/20,3,3,0,1
3135,01/01/19,465,34,1,C8,2,87438,13/01/18,,2,2,105960,2
3136,02/01/19,465,34,1,C8,2,87438,13/01/18,,2,2,1364530,2
3137,03/01/19,465,34,1,C8,2,87438,13/01/18,,2,2,789500,2
3138,04/01/19,465,34,1,C8,2,87438,13/01/18,,2,2,194010,2
3139,05/01/19,465,34,1,C8,2,87438,13/01/18,,2,2,450000,2
3140,06/01/19,465,34,1,C8,2,87438,13/01/18,,2,2,0,2
3141,07/01/19,465,34,1,C8,2,87438,13/01/18,,2,2,201550,2
3142,08/01/19,465,34,1,C8,2,87438,13/01/18,,2,2,573500,2
3143,09/01/19,465,34,1,C8,2,87438,13/01/18,,2,2,194020,2
3144,10/01/19,465,35,1,C8,2,87438,13/01/18,,2,2,974910,2
3145,11/01/19,465,35,1,C8,2,87438,13/01/18,19/11/19,2,2,0,2
3146,12/01/19,466,23,1,C23,0,64179,19/12/19,,2,2,0,1
3147,01/01/20,466,23,1,C23,0,64179,19/12/19,,2,2,0,1
3148,02/01/20,466,23,1,C23,0,64179,19/12/19,15/02/20,2,2,0,1
3149,11/01/19,467,32,0,C29,0,83926,17/11/19,,3,3,0,1
3150,12/01/19,467,32,0,C29,0,83926,17/11/19,,3,3,0,1
3151,01/01/20,467,32,0,C29,0,83926,17/11/19,,3,3,0,1
3152,02/01/20,467,32,0,C29,0,83926,17/11/19,02/11/20,3,3,0,1
3153,01/01/19,469,31,0,C13,2,26067,10/09/18,20/01/19,1,1,0,1
3154,02/01/20,470,31,0,C1,0,39660,02/10/20,,2,2,0,1
3155,03/01/20,470,31,0,C1,0,39660,02/10/20,,2,2,0,1
3156,04/01/20,470,31,0,C1,0,39660,02/10/20,,2,2,0,1
3157,05/01/20,470,31,0,C1,0,39660,02/10/20,25/05/20,2,2,0,1
3158,05/01/20,471,38,0,C12,0,59318,05/08/20,,3,3,0,1
3159,06/01/20,471,38,0,C12,0,59318,05/08/20,27/06/20,3,3,0,1
3160,06/01/20,472,38,1,C23,1,83429,13/06/20,,3,3,0,1
3161,07/01/20,472,38,1,C23,1,83429,13/06/20,,3,3,0,1
3162,08/01/20,472,38,1,C23,1,83429,13/06/20,,3,3,188330,1
3163,09/01/20,472,38,1,C23,1,83429,13/06/20,,3,3,0,1
3164,10/01/20,472,38,1,C23,1,83429,13/06/20,,3,3,973920,2
3165,11/01/20,472,39,1,C23,1,83429,13/06/20,,3,3,0,2
3166,12/01/20,472,39,1,C23,1,83429,13/06/20,,3,3,450780,2
3167,01/01/19,473,25,1,C16,1,62431,28/07/18,,1,1,0,1
3168,02/01/19,473,25,1,C16,1,62431,28/07/18,02/05/19,1,1,0,1
3169,01/01/19,474,32,0,C10,1,45068,08/04/18,19/01/19,1,1,0,1
3170,01/01/19,475,43,0,C11,1,42714,13/07/18,,1,1,380020,3
3171,02/01/19,475,43,0,C11,1,42714,13/07/18,,1,1,374850,3
3172,03/01/19,475,43,0,C11,1,42714,13/07/18,,1,1,1364810,3
3173,04/01/19,475,43,0,C11,1,42714,13/07/18,,1,1,0,1
3174,05/01/19,475,43,0,C11,1,42714,13/07/18,21/05/19,1,1,0,1
3175,03/01/20,476,27,1,C16,0,22918,15/03/20,,2,2,0,1
3176,04/01/20,476,27,1,C16,0,22918,15/03/20,,2,2,0,2
3177,05/01/20,476,27,1,C16,0,22918,15/03/20,,2,2,353630,2
3178,06/01/20,476,27,1,C16,0,22918,15/03/20,,2,2,300000,2
3179,07/01/20,476,27,1,C16,0,22918,15/03/20,,2,2,180100,1
3180,08/01/20,476,27,1,C16,0,22918,15/03/20,,2,2,0,1
3181,09/01/20,476,27,1,C16,0,22918,15/03/20,,2,2,0,1
3182,10/01/20,476,28,1,C16,0,22918,15/03/20,,2,2,185510,1
3183,11/01/20,476,28,1,C16,0,22918,15/03/20,,2,2,201100,1
3184,12/01/20,476,28,1,C16,0,22918,15/03/20,19/12/20,2,2,0,1
3185,01/01/19,477,39,0,C19,1,29312,06/01/18,,1,1,316700,2
3186,02/01/19,477,39,0,C19,1,29312,06/01/18,,1,1,202850,2
3187,03/01/19,477,39,0,C19,1,29312,06/01/18,,1,1,790870,2
3188,04/01/19,477,39,0,C19,1,29312,06/01/18,,1,1,100390,1
3189,05/01/19,477,39,0,C19,1,29312,06/01/18,28/05/19,1,1,0,1
3190,09/01/19,478,31,1,C20,1,39164,09/05/19,,2,2,0,1
3191,10/01/19,478,31,1,C20,1,39164,09/05/19,,2,2,0,1
3192,11/01/19,478,31,1,C20,1,39164,09/05/19,,2,2,0,1
3193,12/01/19,478,31,1,C20,1,39164,09/05/19,,2,2,0,1
3194,01/01/20,478,31,1,C20,1,39164,09/05/19,01/04/20,2,2,0,1
3195,01/01/19,479,23,1,C20,2,22947,12/03/18,,1,1,0,1
3196,02/01/19,479,24,1,C20,2,22947,12/03/18,22/02/19,1,1,0,1
3197,01/01/19,481,29,0,C12,2,68341,26/05/17,,1,1,455800,3
3198,02/01/19,481,29,0,C12,2,68341,26/05/17,,1,1,733910,3
3199,03/01/19,481,29,0,C12,2,68341,26/05/17,,1,1,731590,3
3200,04/01/19,481,29,0,C12,2,68341,26/05/17,,1,1,100500,2
3201,05/01/19,481,29,0,C12,2,68341,26/05/17,,1,1,537100,2
3202,06/01/19,481,29,0,C12,2,68341,26/05/17,,1,1,0,2
3203,07/01/19,481,29,0,C12,2,68341,26/05/17,,1,1,667310,4
3204,08/01/19,481,29,0,C12,2,68341,26/05/17,,1,1,884280,4
3205,09/01/19,481,29,0,C12,2,68341,26/05/17,,1,1,451050,4
3206,10/01/19,481,29,0,C12,2,68341,26/05/17,,1,1,2332040,4
3207,11/01/19,481,29,0,C12,2,68341,26/05/17,,1,1,0,4
3208,12/01/19,481,30,0,C12,2,68341,26/05/17,,1,1,-249000,4
3209,01/01/20,481,30,0,C12,2,68341,26/05/17,01/09/20,1,1,0,1
3210,01/01/19,482,43,0,C10,1,56611,23/07/15,,1,2,1149390,3
3211,02/01/19,482,43,0,C10,1,56611,23/07/15,,1,2,942270,3
3212,03/01/19,482,43,0,C10,1,56611,23/07/15,,1,2,1351880,3
3213,04/01/19,482,43,0,C10,1,56611,23/07/15,,1,2,0,2
3214,05/01/19,482,43,0,C10,1,56611,23/07/15,,1,2,105680,2
3215,06/01/19,482,43,0,C10,1,56611,23/07/15,,1,2,307840,2
3216,07/01/19,482,44,0,C10,1,56611,23/07/15,,1,2,500590,3
3217,08/01/19,482,44,0,C10,1,56611,23/07/15,,1,2,494420,3
3218,09/01/19,482,44,0,C10,1,56611,23/07/15,,1,2,902260,3
3219,10/01/19,482,44,0,C10,1,56611,23/07/15,,1,2,510280,2
3220,11/01/19,482,44,0,C10,1,56611,23/07/15,,1,2,600470,2
3221,12/01/19,482,44,0,C10,1,56611,23/07/15,,1,2,0,2
3222,01/01/20,482,44,0,C10,1,56611,23/07/15,,1,2,300670,2
3223,02/01/20,482,44,0,C10,1,56611,23/07/15,,1,2,653700,2
3224,03/01/20,482,44,0,C10,1,56611,23/07/15,,1,2,1417380,2
3225,04/01/20,482,44,0,C10,1,56611,23/07/15,,1,2,0,2
3226,05/01/20,482,44,0,C10,1,56611,23/07/15,,1,2,527620,2
3227,06/01/20,482,44,0,C10,1,56611,23/07/15,,1,2,540030,2
3228,07/01/20,482,45,0,C10,1,56611,23/07/15,,1,2,827770,2
3229,08/01/20,482,45,0,C10,1,56611,23/07/15,,1,2,190030,2
3230,09/01/20,482,45,0,C10,1,56611,23/07/15,21/09/20,1,2,271680,2
3231,05/01/20,483,42,1,C16,1,132558,18/05/20,,3,3,0,1
3232,06/01/20,483,42,1,C16,1,132558,18/05/20,,3,3,0,1
3233,07/01/20,483,42,1,C16,1,132558,18/05/20,,3,3,4781830,4
3234,08/01/20,483,42,1,C16,1,132558,18/05/20,,3,3,206000,4
3235,09/01/20,483,42,1,C16,1,132558,18/05/20,,3,3,3000000,4
3236,10/01/20,483,42,1,C16,1,132558,18/05/20,,3,3,0,3
3237,11/01/20,483,42,1,C16,1,132558,18/05/20,,3,3,996430,3
3238,12/01/20,483,42,1,C16,1,132558,18/05/20,,3,3,1590000,3
3239,08/01/19,484,29,1,C4,0,26562,08/08/19,,1,1,0,1
3240,09/01/19,484,29,1,C4,0,26562,08/08/19,,1,1,0,1
3241,10/01/19,484,29,1,C4,0,26562,08/08/19,,1,1,0,1
3242,11/01/19,484,29,1,C4,0,26562,08/08/19,,1,1,0,1
3243,12/01/19,484,29,1,C4,0,26562,08/08/19,16/12/19,1,1,0,1
3244,01/01/19,486,38,1,C10,0,31674,31/10/16,,1,2,981140,2
3245,02/01/19,486,38,1,C10,0,31674,31/10/16,,1,2,450980,2
3246,03/01/19,486,38,1,C10,0,31674,31/10/16,,1,2,295850,2
3247,04/01/19,486,38,1,C10,0,31674,31/10/16,,1,2,100950,2
3248,05/01/19,486,38,1,C10,0,31674,31/10/16,,1,2,209250,2
3249,06/01/19,486,39,1,C10,0,31674,31/10/16,,1,2,252270,2
3250,07/01/19,486,39,1,C10,0,31674,31/10/16,,1,2,102340,1
3251,08/01/19,486,39,1,C10,0,31674,31/10/16,,1,2,251630,1
3252,09/01/19,486,39,1,C10,0,31674,31/10/16,,1,2,250450,1
3253,10/01/19,486,39,1,C10,0,31674,31/10/16,,1,2,0,1
3254,11/01/19,486,39,1,C10,0,31674,31/10/16,,1,2,305050,1
3255,12/01/19,486,39,1,C10,0,31674,31/10/16,,1,2,0,1
3256,01/01/20,486,39,1,C10,0,31674,31/10/16,,1,2,150590,3
3257,02/01/20,486,39,1,C10,0,31674,31/10/16,,1,2,1071410,3
3258,03/01/20,486,39,1,C10,0,31674,31/10/16,,1,2,2403840,3
3259,04/01/20,486,39,1,C10,0,31674,31/10/16,,1,2,317820,2
3260,05/01/20,486,39,1,C10,0,31674,31/10/16,,1,2,367720,2
3261,06/01/20,486,40,1,C10,0,31674,31/10/16,,1,2,372960,2
3262,07/01/20,486,40,1,C10,0,31674,31/10/16,,1,2,751320,2
3263,08/01/20,486,40,1,C10,0,31674,31/10/16,,1,2,559760,2
3264,09/01/20,486,40,1,C10,0,31674,31/10/16,,1,2,184800,2
3265,10/01/20,486,40,1,C10,0,31674,31/10/16,,1,2,373880,2
3266,11/01/20,486,40,1,C10,0,31674,31/10/16,,1,2,535960,2
3267,12/01/20,486,40,1,C10,0,31674,31/10/16,25/12/20,1,2,0,2
3268,01/01/19,487,39,0,C12,1,35091,21/12/18,13/01/19,1,1,0,1
3269,01/01/19,488,43,0,C28,2,80716,21/10/18,,1,2,1035620,3
3270,02/01/19,488,44,0,C28,2,80716,21/10/18,,1,2,461700,3
3271,03/01/19,488,44,0,C28,2,80716,21/10/18,,1,2,1978220,3
3272,04/01/19,488,44,0,C28,2,80716,21/10/18,,1,2,0,3
3273,05/01/19,488,44,0,C28,2,80716,21/10/18,,1,2,0,3
3274,06/01/19,488,44,0,C28,2,80716,21/10/18,,1,2,1040000,3
3275,07/01/19,488,44,0,C28,2,80716,21/10/18,,1,2,560360,3
3276,08/01/19,488,44,0,C28,2,80716,21/10/18,,1,2,622430,3
3277,09/01/19,488,44,0,C28,2,80716,21/10/18,,1,2,1492170,3
3278,10/01/19,488,44,0,C28,2,80716,21/10/18,,1,2,1907930,3
3279,11/01/19,488,44,0,C28,2,80716,21/10/18,,1,2,250000,3
3280,12/01/19,488,44,0,C28,2,80716,21/10/18,,1,2,153420,3
3281,01/01/20,488,44,0,C28,2,80716,21/10/18,,1,2,0,1
3282,02/01/20,488,45,0,C28,2,80716,21/10/18,,1,2,217860,1
3283,03/01/20,488,45,0,C28,2,80716,21/10/18,,1,2,260000,1
3284,04/01/20,488,45,0,C28,2,80716,21/10/18,,1,2,0,1
3285,05/01/20,488,45,0,C28,2,80716,21/10/18,05/12/20,1,2,0,1
3286,10/01/19,489,31,1,C12,2,49475,18/10/19,,1,1,0,1
3287,11/01/19,489,31,1,C12,2,49475,18/10/19,,1,1,0,1
3288,12/01/19,489,31,1,C12,2,49475,18/10/19,,1,1,0,1
3289,01/01/20,489,31,,C12,2,49475,18/10/19,,1,1,500510,3
3290,02/01/20,489,31,1,C12,2,49475,18/10/19,,1,1,700000,3
3291,03/01/20,489,31,1,C12,2,49475,18/10/19,,1,1,1315560,3
3292,04/01/20,489,31,1,C12,2,49475,18/10/19,,1,1,670210,3
3293,05/01/20,489,31,1,C12,2,49475,18/10/19,,1,1,451730,3
3294,06/01/20,489,32,1,C12,2,49475,18/10/19,,1,1,184910,3
3295,07/01/20,489,32,1,C12,2,49475,18/10/19,,1,1,336830,2
3296,08/01/20,489,32,1,C12,2,49475,18/10/19,,1,1,0,2
3297,09/01/20,489,32,1,C12,2,49475,18/10/19,,1,1,361320,2
3298,10/01/20,489,32,1,C12,2,49475,18/10/19,17/10/20,1,1,237500,2
3299,05/01/20,491,25,0,C2,2,41638,05/01/20,,1,1,0,1
3300,06/01/20,491,25,0,C2,2,41638,05/01/20,,1,1,0,1
3301,07/01/20,491,25,0,C2,2,41638,05/01/20,,1,1,0,1
3302,08/01/20,491,26,0,C2,2,41638,05/01/20,29/07/20,1,1,0,1
3303,01/01/19,492,36,1,C19,0,23107,23/07/18,28/01/19,2,2,0,1
3304,12/01/19,493,27,0,C9,1,52307,12/09/19,,2,2,0,1
3305,01/01/20,493,27,0,C9,1,52307,12/09/19,,2,2,0,2
3306,02/01/20,493,27,0,C9,1,52307,12/09/19,,2,2,300010,2
3307,03/01/20,493,27,0,C9,1,52307,12/09/19,,2,2,1067670,2
3308,04/01/20,493,27,0,C9,1,52307,12/09/19,,2,2,0,1
3309,05/01/20,493,27,0,C9,1,52307,12/09/19,,2,2,0,1
3310,06/01/20,493,27,0,C9,1,52307,12/09/19,,2,2,330000,1
3311,07/01/20,493,27,0,C9,1,52307,12/09/19,,2,2,1051780,3
3312,08/01/20,493,27,0,C9,1,52307,12/09/19,,2,2,150400,3
3313,09/01/20,493,27,0,C9,1,52307,12/09/19,,2,2,488160,3
3314,10/01/20,493,28,0,C9,1,52307,12/09/19,,2,2,1205450,2
3315,11/01/20,493,28,0,C9,1,52307,12/09/19,,2,2,0,2
3316,12/01/20,493,28,0,C9,1,52307,12/09/19,,2,2,0,2
3317,03/01/20,494,36,1,C16,1,110964,03/08/20,,3,3,2250000,3
3318,04/01/20,494,36,1,C16,1,110964,03/08/20,,3,3,0,4
3319,05/01/20,494,36,1,C16,1,110964,03/08/20,,3,3,1200000,4
3320,06/01/20,494,36,1,C16,1,110964,03/08/20,,3,3,2163090,4
3321,07/01/20,494,36,1,C16,1,110964,03/08/20,,3,3,1660250,4
3322,08/01/20,494,36,1,C16,1,110964,03/08/20,,3,3,0,4
3323,09/01/20,494,36,1,C16,1,110964,03/08/20,,3,3,6000000,4
3324,10/01/20,494,36,1,C16,1,110964,03/08/20,,3,3,0,1
3325,11/01/20,494,36,1,C16,1,110964,03/08/20,,3,3,320000,1
3326,12/01/20,494,36,1,C16,1,110964,03/08/20,,3,3,0,1
3327,01/01/19,496,23,0,C15,1,20170,19/10/18,,1,1,250000,1
3328,02/01/19,496,24,0,C15,1,20170,19/10/18,,1,1,0,1
3329,03/01/19,496,24,0,C15,1,20170,19/10/18,28/02/19,1,1,0,1
3330,06/01/20,497,29,1,C16,1,65035,22/06/20,,2,2,0,1
3331,07/01/20,497,29,1,C16,1,65035,22/06/20,,2,2,0,1
3332,08/01/20,497,30,1,C16,1,65035,22/06/20,,2,2,0,1
3333,09/01/20,497,30,1,C16,1,65035,22/06/20,,2,2,149040,1
3334,10/01/20,497,30,1,C16,1,65035,22/06/20,,2,2,0,1
3335,11/01/20,497,30,1,C16,1,65035,22/06/20,,2,2,0,1
3336,12/01/20,497,30,1,C16,1,65035,22/06/20,12/12/20,2,2,0,1
3337,11/01/20,498,31,0,C20,2,65571,11/06/20,,2,2,0,1
3338,12/01/20,498,31,0,C20,2,65571,11/06/20,,2,2,0,1
3339,10/01/20,499,43,0,C3,2,47668,28/09/20,,3,3,0,1
3340,11/01/20,499,43,0,C3,2,47668,28/09/20,,3,3,0,1
3341,12/01/20,499,43,0,C3,2,47668,28/09/20,,3,3,0,1
3342,01/01/19,500,39,0,C12,1,103119,05/11/18,,4,4,612140,1
3343,02/01/19,500,39,0,C12,1,103119,05/11/18,,4,4,508740,1
3344,03/01/19,500,39,0,C12,1,103119,05/11/18,,4,4,1683170,1
3345,04/01/19,500,39,0,C12,1,103119,05/11/18,,4,4,402470,1
3346,05/01/19,500,39,0,C12,1,103119,05/11/18,,4,4,0,1
3347,06/01/19,500,39,0,C12,1,103119,05/11/18,,4,4,0,1
3348,07/01/19,500,40,0,C12,1,103119,05/11/18,,4,4,300000,3
3349,08/01/19,500,40,0,C12,1,103119,05/11/18,,4,4,2654880,3
3350,09/01/19,500,40,0,C12,1,103119,05/11/18,,4,4,1435040,3
3351,10/01/19,500,40,0,C12,1,103119,05/11/18,10/10/19,4,4,0,1
3352,05/01/20,501,32,1,C16,0,96956,05/08/20,,3,3,0,2
3353,06/01/20,501,32,1,C16,0,96956,05/08/20,,3,3,360000,2
3354,07/01/20,501,32,1,C16,0,96956,05/08/20,,3,3,1197060,1
3355,08/01/20,501,32,1,C16,0,96956,05/08/20,,3,3,240250,1
3356,09/01/20,501,32,1,C16,0,96956,05/08/20,,3,3,-1003260,1
3357,10/01/20,501,32,1,C16,0,96956,05/08/20,,3,3,960000,2
3358,11/01/20,501,32,1,C16,0,96956,05/08/20,,3,3,153930,2
3359,12/01/20,501,32,1,C16,0,96956,05/08/20,,3,3,300000,2
3360,11/01/19,502,23,0,C5,1,49888,21/11/19,,2,2,0,1
3361,12/01/19,502,23,0,C5,1,49888,21/11/19,,2,2,0,1
3362,01/01/20,502,23,0,C5,1,49888,21/11/19,,2,2,0,1
3363,02/01/20,502,23,0,C5,1,49888,21/11/19,,2,2,0,1
3364,03/01/20,502,23,0,C5,1,49888,21/11/19,,2,2,0,1
3365,04/01/20,502,23,0,C5,1,49888,21/11/19,24/04/20,2,2,0,1
3366,01/01/19,503,44,1,C21,0,42544,20/06/18,,1,1,256760,2
3367,02/01/19,503,44,1,C21,0,42544,20/06/18,,1,1,265120,2
3368,03/01/19,503,44,1,C21,0,42544,20/06/18,,1,1,993280,2
3369,04/01/19,503,44,1,C21,0,42544,20/06/18,,1,1,121310,2
3370,05/01/19,503,45,1,C21,0,42544,20/06/18,,1,1,151070,2
3371,06/01/19,503,45,1,C21,0,42544,20/06/18,16/06/19,1,1,0,2
3372,01/01/19,504,32,1,C15,1,49653,08/06/15,,2,2,497250,2
3373,02/01/19,504,33,1,C15,1,49653,08/06/15,,2,2,203300,2
3374,03/01/19,504,33,1,C15,1,49653,08/06/15,,2,2,828370,2
3375,04/01/19,504,33,1,C15,1,49653,08/06/15,,2,2,0,2
3376,05/01/19,504,33,1,C15,1,49653,08/06/15,,2,2,353220,2
3377,06/01/19,504,33,1,C15,1,49653,08/06/15,,2,2,0,2
3378,07/01/19,504,33,1,C15,1,49653,08/06/15,,2,2,0,1
3379,08/01/19,504,33,1,C15,1,49653,08/06/15,,2,2,311470,1
3380,09/01/19,504,33,1,C15,1,49653,08/06/15,09/09/19,2,2,0,1
3381,01/01/19,505,24,0,C26,0,55804,16/01/19,,2,2,0,1
3382,02/01/19,505,24,0,C26,0,55804,16/01/19,,2,2,0,1
3383,03/01/19,505,24,0,C26,0,55804,16/01/19,,2,2,115940,1
3384,04/01/19,505,25,0,C26,0,55804,16/01/19,04/11/19,2,2,0,1
3385,01/01/19,507,39,0,C6,1,29231,22/11/15,,1,2,250590,3
3386,02/01/19,507,39,0,C6,1,29231,22/11/15,,1,2,607700,3
3387,03/01/19,507,39,0,C6,1,29231,22/11/15,,1,2,1986360,3
3388,04/01/19,507,40,0,C6,1,29231,22/11/15,,1,2,101090,3
3389,05/01/19,507,40,0,C6,1,29231,22/11/15,,1,2,247140,3
3390,06/01/19,507,40,0,C6,1,29231,22/11/15,,1,2,578470,3
3391,07/01/19,507,40,0,C6,1,29231,22/11/15,,1,2,728450,3
3392,08/01/19,507,40,0,C6,1,29231,22/11/15,,1,2,151300,3
3393,09/01/19,507,40,0,C6,1,29231,22/11/15,,1,2,618440,3
3394,10/01/19,507,40,0,C6,1,29231,22/11/15,,1,2,340220,2
3395,11/01/19,507,40,0,C6,1,29231,22/11/15,,1,2,123000,2
3396,12/01/19,507,40,0,C6,1,29231,22/11/15,,1,2,155220,2
3397,01/01/20,507,40,0,C6,1,29231,22/11/15,,1,2,483170,2
3398,02/01/20,507,40,0,C6,1,29231,22/11/15,,1,2,643430,2
3399,03/01/20,507,40,0,C6,1,29231,22/11/15,27/02/20,1,2,150780,2
3400,12/01/20,508,33,0,C21,1,48682,14/12/20,,2,2,0,1
3401,07/01/20,509,25,0,C8,0,92079,29/06/20,,3,3,0,1
3402,08/01/20,509,25,0,C8,0,92079,29/06/20,,3,3,0,1
3403,09/01/20,509,25,0,C8,0,92079,29/06/20,,3,3,152640,1
